date,country_code,downloads
2023-12-19,UA,4
2023-12-19,US,15
2023-12-20,DK,2
2023-12-20,JP,85
2023-12-20,TR,1
2023-12-20,US,15
2023-12-21,CA,1
2023-12-21,CN,1
2023-12-21,DE,2
2023-12-21,ES,87
2023-12-21,JP,4
2023-12-21,KR,28
2023-12-21,NL,2
2023-12-21,US,116
2023-12-22,JP,4
2023-12-22,KR,2
2023-12-22,NL,4
2023-12-22,US,10
2023-12-23,DE,1
2023-12-23,IN,2
2023-12-23,NL,1
2023-12-23,TR,2
2023-12-23,TW,1
2023-12-23,US,91
2023-12-24,NL,2
2023-12-24,SG,2
2023-12-24,TW,10
2023-12-24,US,10
2023-12-25,FR,4
2023-12-25,HK,42
2023-12-25,US,25
2023-12-26,AT,1
2023-12-26,DK,2
2023-12-26,MY,1
2023-12-26,US,18
2023-12-27,CN,36
2023-12-27,DE,1
2023-12-27,DK,1
2023-12-27,ES,1
2023-12-27,FR,1
2023-12-27,IN,1
2023-12-27,TR,2
2023-12-27,US,20
2023-12-28,TW,20
2023-12-28,US,9
2023-12-29,TW,2
2023-12-29,US,3
2023-12-30,CN,89
2023-12-30,CY,2
2023-12-30,FR,1
2023-12-30,JP,1
2023-12-30,SG,85
2023-12-30,US,26
2023-12-31,CN,5
2023-12-31,CY,1
2023-12-31,GB,3
2023-12-31,HK,2
2023-12-31,US,4
2024-01-01,US,6
2024-01-02,CA,1
2024-01-02,CY,2
2024-01-02,IN,2
2024-01-02,US,9
2024-01-03,CN,6
2024-01-03,KR,12
2024-01-03,NL,2
2024-01-03,US,18
2024-01-04,CN,1
2024-01-04,HK,76
2024-01-04,NL,2
2024-01-04,SG,1
2024-01-04,US,17
2024-01-05,CY,1
2024-01-05,DE,2
2024-01-05,FR,2
2024-01-05,HK,150
2024-01-05,JP,2
2024-01-05,NL,4
2024-01-05,US,18
2024-01-06,DE,1
2024-01-06,US,7
2024-01-07,GB,1
2024-01-07,JP,2
2024-01-07,NL,1
2024-01-07,US,66
2024-01-08,CY,2
2024-01-08,FR,2
2024-01-08,KR,1
2024-01-08,US,27
2024-01-09,CA,2
2024-01-09,CN,2
2024-01-09,FI,3
2024-01-09,JP,2
2024-01-09,US,67
2024-01-10,CN,4
2024-01-10,CY,3
2024-01-10,US,31
2024-01-11,CA,1
2024-01-11,CN,1
2024-01-11,CY,2
2024-01-11,DE,6
2024-01-11,DK,2
2024-01-11,US,24
2024-01-12,CY,2
2024-01-12,KR,2
2024-01-12,SE,4
2024-01-12,US,73
2024-01-13,ES,3
2024-01-13,HK,34
2024-01-13,US,70
2024-01-14,IL,2
2024-01-14,US,10
2024-01-15,HK,15
2024-01-15,KR,2
2024-01-15,TW,2
2024-01-15,US,27
2024-01-16,HK,1
2024-01-16,NL,1
2024-01-16,US,19
2024-01-17,BR,1
2024-01-17,CN,2
2024-01-17,US,8
2024-01-18,CY,1
2024-01-18,ES,3
2024-01-18,JP,2
2024-01-18,RU,1
2024-01-18,SG,85
2024-01-18,US,10
2024-01-19,AE,1
2024-01-19,CN,85
2024-01-19,FR,2
2024-01-19,US,7
2024-01-20,JP,2
2024-01-20,TW,4
2024-01-20,US,20
2024-01-21,DE,2
2024-01-21,DK,2
2024-01-21,NL,2
2024-01-21,US,16
2024-01-22,BR,1
2024-01-22,CA,3
2024-01-22,CH,1
2024-01-22,CN,27
2024-01-22,DK,2
2024-01-22,FR,1
2024-01-22,GB,2
2024-01-22,HK,7
2024-01-22,HR,2
2024-01-22,IL,20
2024-01-22,RO,1
2024-01-22,RU,4
2024-01-22,US,75
2024-01-23,AU,5
2024-01-23,BR,2
2024-01-23,CA,1
2024-01-23,CN,8
2024-01-23,DE,3
2024-01-23,FR,3
2024-01-23,GB,3
2024-01-23,IN,2
2024-01-23,JP,6
2024-01-23,KR,2
2024-01-23,NL,1
2024-01-23,RU,2
2024-01-23,SG,2
2024-01-23,US,205
2024-01-24,BR,2
2024-01-24,HK,2
2024-01-24,JP,5
2024-01-24,NO,2
2024-01-24,TH,1
2024-01-24,US,17
2024-01-25,CN,2
2024-01-25,FR,12
2024-01-25,GB,1
2024-01-25,JP,2
2024-01-25,NO,2
2024-01-25,SE,2
2024-01-25,TW,1
2024-01-25,US,26
2024-01-26,ES,87
2024-01-26,GB,3
2024-01-26,HK,2
2024-01-26,JP,3
2024-01-26,US,181
2024-01-27,DE,87
2024-01-27,HK,6
2024-01-27,JP,6
2024-01-27,KR,2
2024-01-27,RU,3
2024-01-27,SG,4
2024-01-27,US,10
2024-01-28,CA,2
2024-01-28,CN,20
2024-01-28,DE,1
2024-01-28,DK,2
2024-01-28,FR,3
2024-01-28,GB,2
2024-01-28,RU,2
2024-01-28,SG,2
2024-01-28,US,9
2024-01-29,CN,1
2024-01-29,DE,8
2024-01-29,FR,3
2024-01-29,JP,3
2024-01-29,RU,2
2024-01-29,SE,3
2024-01-29,US,28
2024-01-30,GB,2
2024-01-30,HK,85
2024-01-30,KR,2
2024-01-30,PL,4
2024-01-30,TW,4
2024-01-30,US,10
2024-01-31,CN,1
2024-01-31,DE,1
2024-01-31,FR,2
2024-01-31,GB,6
2024-01-31,JP,2
2024-01-31,NL,1
2024-01-31,RU,1
2024-01-31,US,45
2024-02-01,AR,1
2024-02-01,AU,6
2024-02-01,BR,3
2024-02-01,CA,2
2024-02-01,CH,2
2024-02-01,CN,31
2024-02-01,DE,1
2024-02-01,DK,2
2024-02-01,FR,3
2024-02-01,GB,4
2024-02-01,HK,97
2024-02-01,HR,2
2024-02-01,IE,2
2024-02-01,IN,2
2024-02-01,JP,4
2024-02-01,MY,2
2024-02-01,NL,1
2024-02-01,RO,1
2024-02-01,RU,4
2024-02-01,SE,2
2024-02-01,SG,6
2024-02-01,TW,4
2024-02-01,US,90
2024-02-02,CN,1
2024-02-02,ES,2
2024-02-02,FR,1
2024-02-02,GB,2
2024-02-02,HK,1
2024-02-02,JP,3
2024-02-02,KR,2
2024-02-02,SG,20
2024-02-02,TH,1
2024-02-02,TW,92
2024-02-02,US,34
2024-02-03,CN,89
2024-02-03,DE,1
2024-02-03,FR,4
2024-02-03,HK,2
2024-02-03,NO,2
2024-02-03,RU,3
2024-02-03,SG,90
2024-02-03,US,11
2024-02-04,FR,1
2024-02-04,GB,2
2024-02-04,HK,1
2024-02-04,US,93
2024-02-05,CA,2
2024-02-05,DE,3
2024-02-05,JP,2
2024-02-05,TH,1
2024-02-05,US,18
2024-02-06,CA,3
2024-02-06,DE,4
2024-02-06,FR,1
2024-02-06,GB,2
2024-02-06,KR,4
2024-02-06,US,13
2024-02-07,CN,1
2024-02-07,DE,2
2024-02-07,GB,93
2024-02-07,JP,6
2024-02-07,RU,2
2024-02-07,SE,4
2024-02-07,SG,4
2024-02-07,US,24
2024-02-08,CA,1
2024-02-08,CN,4
2024-02-08,DE,1
2024-02-08,DK,93
2024-02-08,FR,2
2024-02-08,KR,89
2024-02-08,NL,1
2024-02-08,SG,89
2024-02-08,US,53
2024-02-09,DE,1
2024-02-09,DK,8
2024-02-09,TW,2
2024-02-09,US,20
2024-02-10,CA,89
2024-02-10,SG,4
2024-02-10,US,6
2024-02-11,DE,1
2024-02-11,JP,2
2024-02-11,SG,4
2024-02-11,TH,2
2024-02-11,US,2
2024-02-12,CN,3
2024-02-12,DE,1
2024-02-12,DK,8
2024-02-12,HK,2
2024-02-12,IL,89
2024-02-12,JP,2
2024-02-12,KR,6
2024-02-12,NL,1
2024-02-12,US,24
2024-02-13,CA,1
2024-02-13,IN,2
2024-02-13,US,12
2024-02-14,CN,1
2024-02-14,DE,3
2024-02-14,FR,1
2024-02-14,HK,1
2024-02-14,IL,4
2024-02-14,JP,3
2024-02-14,KR,7
2024-02-14,MX,1
2024-02-14,RU,90
2024-02-14,US,25
2024-02-15,CA,2
2024-02-15,DE,89
2024-02-15,GB,2
2024-02-15,JP,2
2024-02-15,RU,10
2024-02-15,SG,1
2024-02-15,TW,1
2024-02-15,US,22
2024-02-16,AU,89
2024-02-16,FR,1
2024-02-16,US,17
2024-02-17,DK,2
2024-02-17,GF,4
2024-02-17,HK,7
2024-02-17,US,2
2024-02-18,GB,2
2024-02-18,IL,4
2024-02-18,US,9
2024-02-19,CN,89
2024-02-19,DE,2
2024-02-19,IN,89
2024-02-19,NL,3
2024-02-19,TW,2
2024-02-19,US,101
2024-02-20,AU,6
2024-02-20,CA,6
2024-02-20,CH,2
2024-02-20,DE,91
2024-02-20,DK,4
2024-02-20,GE,1
2024-02-20,HK,1
2024-02-20,TW,1
2024-02-20,US,15
2024-02-21,CA,8
2024-02-21,DK,4
2024-02-21,RU,19
2024-02-21,TW,1
2024-02-21,US,48
2024-02-22,CA,10
2024-02-22,GB,3
2024-02-22,KR,1
2024-02-22,NL,3
2024-02-22,US,50
2024-02-23,CA,7
2024-02-23,FR,8
2024-02-23,HK,9
2024-02-23,IL,2
2024-02-23,US,104
2024-02-24,CA,1
2024-02-24,FR,2
2024-02-24,HK,1
2024-02-24,NL,10
2024-02-24,US,3
2024-02-25,CA,10
2024-02-25,US,7
2024-02-26,CN,6
2024-02-26,DE,1
2024-02-26,FI,1
2024-02-26,HK,8
2024-02-26,NL,1
2024-02-26,TN,2
2024-02-26,TW,2
2024-02-26,US,96
2024-02-27,FR,1
2024-02-27,GB,1
2024-02-27,HK,1
2024-02-27,NL,2
2024-02-27,UA,4
2024-02-27,US,110
2024-02-28,CH,3
2024-02-28,CN,91
2024-02-28,HK,40
2024-02-28,IN,2
2024-02-28,NL,2
2024-02-28,TW,1
2024-02-28,US,28
2024-02-29,CN,1
2024-02-29,CY,1
2024-02-29,SG,2
2024-02-29,US,97
2024-03-01,AT,2
2024-03-01,BG,1
2024-03-01,JP,11
2024-03-01,US,16
2024-03-02,NL,1
2024-03-02,RU,18
2024-03-02,SG,4
2024-03-02,US,120
2024-03-03,CA,1
2024-03-03,US,7
2024-03-04,AM,1
2024-03-04,CA,2
2024-03-04,CN,2
2024-03-04,GB,2
2024-03-04,JP,4
2024-03-04,RU,2
2024-03-04,US,8
2024-03-05,CA,22
2024-03-05,CN,6
2024-03-05,GB,1
2024-03-05,IL,4
2024-03-05,JP,7
2024-03-05,KR,9
2024-03-05,RU,89
2024-03-05,TW,1
2024-03-05,US,113
2024-03-06,CN,5
2024-03-06,GB,2
2024-03-06,US,62
2024-03-07,AT,1
2024-03-07,CN,1
2024-03-07,GB,2
2024-03-07,US,27
2024-03-08,KR,2
2024-03-08,US,13
2024-03-09,BR,2
2024-03-09,US,92
2024-03-10,DE,32
2024-03-10,JP,47
2024-03-10,US,2
2024-03-11,FR,5
2024-03-11,IL,2
2024-03-11,JP,7
2024-03-11,NL,2
2024-03-11,PL,2
2024-03-11,US,28
2024-03-12,IN,2
2024-03-12,JP,89
2024-03-12,NL,11
2024-03-12,SI,1
2024-03-12,US,33
2024-03-13,CN,6
2024-03-13,DE,8
2024-03-13,HK,1
2024-03-13,US,12
2024-03-14,CA,2
2024-03-14,CN,8
2024-03-14,SE,1
2024-03-14,US,16
2024-03-15,GB,2
2024-03-15,KR,4
2024-03-15,US,36
2024-03-16,CY,1
2024-03-16,FR,1
2024-03-16,GB,22
2024-03-16,IN,1
2024-03-16,US,2
2024-03-17,JP,1
2024-03-17,NL,1
2024-03-17,SG,1
2024-03-17,US,15
2024-03-18,AU,1
2024-03-18,CN,2
2024-03-18,GB,3
2024-03-18,NO,1
2024-03-18,RU,2
2024-03-18,SE,2
2024-03-18,US,40
2024-03-19,US,19
2024-03-20,CN,91
2024-03-20,DK,2
2024-03-20,FR,2
2024-03-20,HK,2
2024-03-20,SE,12
2024-03-20,US,28
2024-03-21,CN,89
2024-03-21,GB,3
2024-03-21,JP,2
2024-03-21,KR,2
2024-03-21,US,19
2024-03-22,CN,6
2024-03-22,ES,2
2024-03-22,FR,12
2024-03-22,GB,4
2024-03-22,KR,2
2024-03-22,SE,2
2024-03-22,US,47
2024-03-23,CA,2
2024-03-23,DE,1
2024-03-23,FR,12
2024-03-23,IN,1
2024-03-23,NO,2
2024-03-23,TW,2
2024-03-23,US,46
2024-03-24,CN,2
2024-03-24,DE,5
2024-03-24,ES,1
2024-03-24,GB,2
2024-03-24,HK,1
2024-03-24,HU,2
2024-03-24,ID,1
2024-03-24,IN,2
2024-03-24,IT,2
2024-03-24,KR,47
2024-03-24,NL,4
2024-03-24,SG,2
2024-03-24,TW,2
2024-03-24,US,40
2024-03-25,CA,3
2024-03-25,CZ,1
2024-03-25,ES,1
2024-03-25,GB,5
2024-03-25,HK,2
2024-03-25,IT,2
2024-03-25,NG,4
2024-03-25,NL,1
2024-03-25,RO,2
2024-03-25,RU,20
2024-03-25,TW,2
2024-03-25,US,91
2024-03-25,ZA,2
2024-03-26,BR,2
2024-03-26,GB,7
2024-03-26,JP,3
2024-03-26,KR,31
2024-03-26,NL,1
2024-03-26,RU,2
2024-03-26,SG,1
2024-03-26,TR,1
2024-03-26,TW,2
2024-03-26,US,167
2024-03-27,AU,1
2024-03-27,CA,7
2024-03-27,CY,1
2024-03-27,DE,2
2024-03-27,ES,5
2024-03-27,GB,3
2024-03-27,IL,2
2024-03-27,IN,3
2024-03-27,KR,2
2024-03-27,NL,2
2024-03-27,SI,2
2024-03-27,TW,1
2024-03-27,US,223
2024-03-28,CA,2
2024-03-28,CZ,89
2024-03-28,GB,9
2024-03-28,IN,7
2024-03-28,JP,1
2024-03-28,KR,4
2024-03-28,NL,1
2024-03-28,PT,2
2024-03-28,SG,2
2024-03-28,TW,3
2024-03-28,US,206
2024-03-29,AE,6
2024-03-29,CA,1
2024-03-29,CN,5
2024-03-29,FR,3
2024-03-29,GB,6
2024-03-29,HK,2
2024-03-29,IT,2
2024-03-29,SI,2
2024-03-29,TW,3
2024-03-29,US,77
2024-03-30,CH,2
2024-03-30,FR,4
2024-03-30,GB,1
2024-03-30,IN,2
2024-03-30,IT,1
2024-03-30,JP,2
2024-03-30,KR,2
2024-03-30,NL,2
2024-03-30,TW,1
2024-03-30,UG,2
2024-03-30,US,47
2024-03-31,CA,4
2024-03-31,DE,2
2024-03-31,GB,2
2024-03-31,HK,2
2024-03-31,US,85
2024-04-01,AM,2
2024-04-01,CA,2
2024-04-01,CN,4
2024-04-01,CZ,2
2024-04-01,GB,4
2024-04-01,HK,4
2024-04-01,IN,3
2024-04-01,JP,2
2024-04-01,SG,6
2024-04-01,TW,1
2024-04-01,US,90
2024-04-02,CN,1
2024-04-02,DE,2
2024-04-02,FR,2
2024-04-02,GB,4
2024-04-02,IN,7
2024-04-02,NL,1
2024-04-02,SG,5
2024-04-02,TW,2
2024-04-02,UG,2
2024-04-02,US,74
2024-04-03,GB,12
2024-04-03,IL,1
2024-04-03,IN,5
2024-04-03,JP,2
2024-04-03,NL,6
2024-04-03,SG,4
2024-04-03,TW,1
2024-04-03,US,126
2024-04-04,CA,2
2024-04-04,CN,3
2024-04-04,ES,2
2024-04-04,GB,1
2024-04-04,IN,4
2024-04-04,NL,5
2024-04-04,PR,3
2024-04-04,US,92
2024-04-05,CH,2
2024-04-05,ES,2
2024-04-05,GB,8
2024-04-05,JP,2
2024-04-05,KR,1
2024-04-05,NL,2
2024-04-05,NO,2
2024-04-05,SG,1
2024-04-05,US,213
2024-04-06,CA,2
2024-04-06,CN,1
2024-04-06,GB,4
2024-04-06,NL,1
2024-04-06,PR,2
2024-04-06,SG,2
2024-04-06,TW,2
2024-04-06,US,53
2024-04-07,HK,2
2024-04-07,SG,2
2024-04-07,TW,2
2024-04-07,US,124
2024-04-08,AU,2
2024-04-08,DE,3
2024-04-08,HK,2
2024-04-08,IN,5
2024-04-08,IT,2
2024-04-08,JP,2
2024-04-08,KR,3
2024-04-08,NL,2
2024-04-08,UG,4
2024-04-08,US,252
2024-04-08,VN,2
2024-04-09,DK,2
2024-04-09,GB,3
2024-04-09,IN,2
2024-04-09,KR,2
2024-04-09,NL,4
2024-04-09,SE,2
2024-04-09,SG,1
2024-04-09,US,106
2024-04-10,CA,4
2024-04-10,CN,2
2024-04-10,CZ,2
2024-04-10,DE,2
2024-04-10,FR,2
2024-04-10,GB,2
2024-04-10,GR,7
2024-04-10,IS,6
2024-04-10,KR,2
2024-04-10,NL,6
2024-04-10,NO,5
2024-04-10,TW,3
2024-04-10,US,208
2024-04-11,CN,1
2024-04-11,DE,77
2024-04-11,DK,4
2024-04-11,FI,2
2024-04-11,GR,4
2024-04-11,HK,6
2024-04-11,IL,2
2024-04-11,IN,1
2024-04-11,KR,5
2024-04-11,NL,4
2024-04-11,PT,1
2024-04-11,SG,1
2024-04-11,TW,1
2024-04-11,US,158
2024-04-11,ZA,4
2024-04-12,BE,1
2024-04-12,DE,3
2024-04-12,DK,6
2024-04-12,ES,2
2024-04-12,FI,2
2024-04-12,FR,2
2024-04-12,HK,6
2024-04-12,IN,2
2024-04-12,JP,2
2024-04-12,KR,6
2024-04-12,NL,5
2024-04-12,RU,2
2024-04-12,SE,2
2024-04-12,SG,3
2024-04-12,TW,3
2024-04-12,US,139
2024-04-12,ZA,4
2024-04-13,CN,3
2024-04-13,CY,1
2024-04-13,DE,3
2024-04-13,GB,1
2024-04-13,JP,1
2024-04-13,NL,1
2024-04-13,SG,1
2024-04-13,TW,1
2024-04-13,US,33
2024-04-14,HK,2
2024-04-14,IL,2
2024-04-14,IN,1
2024-04-14,KR,3
2024-04-14,NL,1
2024-04-14,TW,3
2024-04-14,US,153
2024-04-14,VN,2
2024-04-15,CZ,2
2024-04-15,FI,2
2024-04-15,GR,1
2024-04-15,IE,3
2024-04-15,IL,2
2024-04-15,IN,1
2024-04-15,JP,2
2024-04-15,KR,5
2024-04-15,NL,2
2024-04-15,PL,4
2024-04-15,SE,1
2024-04-15,SG,2
2024-04-15,TW,8
2024-04-15,US,195
2024-04-16,BE,1
2024-04-16,BG,2
2024-04-16,CN,6
2024-04-16,FR,3
2024-04-16,GB,2
2024-04-16,HK,2
2024-04-16,IL,2
2024-04-16,IN,3
2024-04-16,JP,2
2024-04-16,KR,1
2024-04-16,NL,10
2024-04-16,PL,5
2024-04-16,SG,3
2024-04-16,TW,2
2024-04-16,US,160
2024-04-17,CN,8
2024-04-17,DE,4
2024-04-17,DK,1
2024-04-17,GB,2
2024-04-17,HK,2
2024-04-17,IN,15
2024-04-17,JP,9
2024-04-17,NL,5
2024-04-17,RU,133
2024-04-17,TW,4
2024-04-17,US,167
2024-04-18,BD,5
2024-04-18,CN,4
2024-04-18,DK,1
2024-04-18,EG,2
2024-04-18,FR,2
2024-04-18,GB,3
2024-04-18,JP,3
2024-04-18,KR,1
2024-04-18,NL,10
2024-04-18,TR,1
2024-04-18,TW,3
2024-04-18,US,234
2024-04-18,ZA,4
2024-04-19,CA,2
2024-04-19,CN,10
2024-04-19,DE,2
2024-04-19,DZ,2
2024-04-19,FR,6
2024-04-19,GB,1
2024-04-19,JP,2
2024-04-19,SG,1
2024-04-19,TW,2
2024-04-19,US,206
2024-04-20,AM,2
2024-04-20,CH,4
2024-04-20,CN,2
2024-04-20,DE,3
2024-04-20,NL,1
2024-04-20,TW,2
2024-04-20,US,29
2024-04-21,AM,2
2024-04-21,GF,4
2024-04-21,JP,1
2024-04-21,NL,1
2024-04-21,TW,2
2024-04-21,US,144
2024-04-22,CA,2
2024-04-22,CN,6
2024-04-22,DE,1
2024-04-22,FR,1
2024-04-22,GB,2
2024-04-22,JP,14
2024-04-22,KR,1
2024-04-22,NL,3
2024-04-22,PK,1
2024-04-22,SE,32
2024-04-22,SG,1
2024-04-22,TW,6
2024-04-22,US,132
2024-04-23,CN,13
2024-04-23,DE,7
2024-04-23,ES,7
2024-04-23,FR,2
2024-04-23,GB,2
2024-04-23,IN,1
2024-04-23,NL,3
2024-04-23,NO,2
2024-04-23,PE,1
2024-04-23,PL,9
2024-04-23,RU,1
2024-04-23,SE,22
2024-04-23,SG,2
2024-04-23,TR,3
2024-04-23,TW,2
2024-04-23,US,147
2024-04-23,VN,2
2024-04-24,CH,2
2024-04-24,CN,11
2024-04-24,DE,3
2024-04-24,DK,2
2024-04-24,GB,1
2024-04-24,HK,81
2024-04-24,IN,3
2024-04-24,NL,4
2024-04-24,PE,2
2024-04-24,SE,12
2024-04-24,SG,1
2024-04-24,TW,3
2024-04-24,US,81
2024-04-25,CN,17
2024-04-25,CY,1
2024-04-25,DE,4
2024-04-25,DK,4
2024-04-25,FI,1
2024-04-25,GB,4
2024-04-25,IL,2
2024-04-25,IN,1
2024-04-25,NL,2
2024-04-25,PL,2
2024-04-25,SE,24
2024-04-25,SG,4
2024-04-25,US,68
2024-04-26,BE,2
2024-04-26,CN,3
2024-04-26,DE,4
2024-04-26,ES,1
2024-04-26,JP,2
2024-04-26,KR,3
2024-04-26,LU,1
2024-04-26,PL,3
2024-04-26,SG,4
2024-04-26,TW,9
2024-04-26,US,111
2024-04-27,CN,1
2024-04-27,DE,1
2024-04-27,FR,1
2024-04-27,IN,89
2024-04-27,NL,2
2024-04-27,SG,5
2024-04-27,TW,5
2024-04-27,US,49
2024-04-27,VN,3
2024-04-28,GB,2
2024-04-28,HK,1
2024-04-28,NL,5
2024-04-28,SG,7
2024-04-28,TW,7
2024-04-28,US,134
2024-04-29,CN,2
2024-04-29,CY,1
2024-04-29,DE,1
2024-04-29,DK,4
2024-04-29,GB,1
2024-04-29,HK,40
2024-04-29,NL,5
2024-04-29,SE,2
2024-04-29,SG,1
2024-04-29,TW,1
2024-04-29,US,121
2024-04-30,BR,2
2024-04-30,CN,1
2024-04-30,ES,4
2024-04-30,GB,3
2024-04-30,IN,2
2024-04-30,JP,1
2024-04-30,KR,6
2024-04-30,NL,3
2024-04-30,SE,2
2024-04-30,SG,1
2024-04-30,US,319
2024-05-01,ID,2
2024-05-01,JP,1
2024-05-01,SG,2
2024-05-01,TH,2
2024-05-01,TW,8
2024-05-01,US,246
2024-05-01,VN,1
2024-05-02,BE,2
2024-05-02,BR,1
2024-05-02,JP,2
2024-05-02,KR,2
2024-05-02,SE,2
2024-05-02,TW,2
2024-05-02,US,105
2024-05-03,AU,2
2024-05-03,CA,1
2024-05-03,CH,2
2024-05-03,CN,2
2024-05-03,DK,2
2024-05-03,IN,4
2024-05-03,NL,1
2024-05-03,RO,2
2024-05-03,SG,6
2024-05-03,TW,9
2024-05-03,US,190
2024-05-04,CN,1
2024-05-04,DE,2
2024-05-04,IN,1
2024-05-04,JP,89
2024-05-04,KR,2
2024-05-04,NL,4
2024-05-04,SG,2
2024-05-04,TW,4
2024-05-04,US,135
2024-05-05,CH,10
2024-05-05,CN,2
2024-05-05,DE,1
2024-05-05,FI,2
2024-05-05,HK,12
2024-05-05,JP,2
2024-05-05,NL,2
2024-05-05,RU,2
2024-05-05,SG,1
2024-05-05,TW,1
2024-05-05,US,185
2024-05-05,VN,2
2024-05-06,AE,1
2024-05-06,AR,1
2024-05-06,CA,2
2024-05-06,JP,2
2024-05-06,NL,2
2024-05-06,PL,2
2024-05-06,TR,1
2024-05-06,TW,5
2024-05-06,US,136
2024-05-06,VN,2
2024-05-07,AU,2
2024-05-07,CN,1
2024-05-07,DE,6
2024-05-07,ES,1
2024-05-07,FR,89
2024-05-07,GB,1
2024-05-07,JP,4
2024-05-07,NL,8
2024-05-07,PL,2
2024-05-07,PT,2
2024-05-07,SG,3
2024-05-07,TW,3
2024-05-07,US,77
2024-05-08,BE,2
2024-05-08,CA,4
2024-05-08,DE,4
2024-05-08,DK,3
2024-05-08,FR,4
2024-05-08,GB,4
2024-05-08,HK,1
2024-05-08,IN,2
2024-05-08,JP,6
2024-05-08,KR,6
2024-05-08,NL,4
2024-05-08,SG,9
2024-05-08,TW,2
2024-05-08,US,86
2024-05-09,CN,1
2024-05-09,DE,54
2024-05-09,DK,8
2024-05-09,FI,8
2024-05-09,JP,4
2024-05-09,KR,2
2024-05-09,NO,1
2024-05-09,NZ,2
2024-05-09,SG,6
2024-05-09,TW,3
2024-05-09,US,98
2024-05-10,CH,2
2024-05-10,CN,21
2024-05-10,DK,4
2024-05-10,FR,89
2024-05-10,IN,4
2024-05-10,JP,8
2024-05-10,NL,3
2024-05-10,TW,2
2024-05-10,US,36
2024-05-11,BE,2
2024-05-11,CH,2
2024-05-11,GB,1
2024-05-11,GE,2
2024-05-11,JP,79
2024-05-11,NL,3
2024-05-11,NO,4
2024-05-11,SG,1
2024-05-11,TW,2
2024-05-11,US,46
2024-05-12,AE,1
2024-05-12,BE,2
2024-05-12,CH,2
2024-05-12,DE,1
2024-05-12,IR,2
2024-05-12,NL,5
2024-05-12,RU,1
2024-05-12,US,133
2024-05-13,CA,3
2024-05-13,CZ,2
2024-05-13,DE,55
2024-05-13,DK,16
2024-05-13,GB,1
2024-05-13,JP,4
2024-05-13,KR,2
2024-05-13,NL,9
2024-05-13,TW,7
2024-05-13,US,76
2024-05-14,BE,2
2024-05-14,CA,1
2024-05-14,CN,2
2024-05-14,DK,4
2024-05-14,ES,2
2024-05-14,FR,2
2024-05-14,GB,1
2024-05-14,HK,2
2024-05-14,IN,7
2024-05-14,IS,1
2024-05-14,JP,8
2024-05-14,KR,2
2024-05-14,NL,8
2024-05-14,SG,1
2024-05-14,TW,7
2024-05-14,US,130
2024-05-15,AU,3
2024-05-15,CA,4
2024-05-15,CN,7
2024-05-15,DE,91
2024-05-15,DK,8
2024-05-15,EG,1
2024-05-15,FI,2
2024-05-15,FR,2
2024-05-15,GB,4
2024-05-15,HK,1
2024-05-15,IN,91
2024-05-15,JP,5
2024-05-15,KR,2
2024-05-15,NL,8
2024-05-15,NO,1
2024-05-15,PL,3
2024-05-15,SG,2
2024-05-15,TW,10
2024-05-15,US,174
2024-05-16,AT,2
2024-05-16,CA,6
2024-05-16,CN,8
2024-05-16,DE,95
2024-05-16,FR,3
2024-05-16,GB,4
2024-05-16,HK,2
2024-05-16,JP,4
2024-05-16,NL,8
2024-05-16,SG,1
2024-05-16,TW,4
2024-05-16,US,140
2024-05-16,VN,2
2024-05-17,CO,2
2024-05-17,DE,2
2024-05-17,DK,4
2024-05-17,DZ,2
2024-05-17,FR,2
2024-05-17,HK,2
2024-05-17,IN,3
2024-05-17,IR,2
2024-05-17,JP,2
2024-05-17,KR,2
2024-05-17,MX,2
2024-05-17,NL,4
2024-05-17,SG,1
2024-05-17,TW,1
2024-05-17,US,162
2024-05-17,ZA,11
2024-05-18,CN,2
2024-05-18,CO,2
2024-05-18,IL,2
2024-05-18,KR,18
2024-05-18,NL,3
2024-05-18,TW,3
2024-05-18,US,81
2024-05-19,CA,2
2024-05-19,GB,4
2024-05-19,HK,95
2024-05-19,JP,2
2024-05-19,KR,2
2024-05-19,NL,5
2024-05-19,SG,1
2024-05-19,TW,2
2024-05-19,US,54
2024-05-20,CA,2
2024-05-20,CN,2
2024-05-20,GB,2
2024-05-20,KR,4
2024-05-20,PL,1
2024-05-20,SG,6
2024-05-20,TR,2
2024-05-20,UA,1
2024-05-20,US,112
2024-05-21,AR,1
2024-05-21,CA,3
2024-05-21,DE,2
2024-05-21,FI,4
2024-05-21,JP,2
2024-05-21,KR,2
2024-05-21,NL,7
2024-05-21,SG,5
2024-05-21,TW,4
2024-05-21,US,152
2024-05-22,BE,2
2024-05-22,CN,2
2024-05-22,DE,3
2024-05-22,IR,1
2024-05-22,JP,3
2024-05-22,KR,2
2024-05-22,NL,5
2024-05-22,RU,1
2024-05-22,SG,7
2024-05-22,TW,12
2024-05-22,US,102
2024-05-22,ZA,2
2024-05-23,CN,2
2024-05-23,DE,4
2024-05-23,DK,2
2024-05-23,GB,1
2024-05-23,JP,2
2024-05-23,KR,2
2024-05-23,NL,2
2024-05-23,RU,2
2024-05-23,SE,2
2024-05-23,TW,4
2024-05-23,UA,2
2024-05-23,US,95
2024-05-23,ZA,2
2024-05-24,CH,1
2024-05-24,CN,1
